Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2011,11,18,19,30,0,0,0,17,24.48947035,985.6521606,63.28877552,301.6175537,0.776328504
2011,11,18,20,30,0,0,0,16,23.87905936,986.0513306,63.04744329,289.9849243,0.542133451
2011,11,18,21,30,0,0,0,16,23.24582258,986.0974121,67.8609337,263.067749,0.44273141
2011,11,18,22,30,0,0,0,16,22.60264265,985.8568726,66.80395096,239.9654541,0.505681515
2011,11,18,23,30,0,0,0,16,21.94938337,985.6189575,70.47913824,232.1914673,0.621435404
2011,11,19,0,30,0,0,0,15,21.32510679,985.4785156,69.07394813,229.5480957,0.753286481
2011,11,19,1,30,0,0,0,15,20.72594467,985.0255127,72.40419651,228.316864,0.884955227
2011,11,19,2,30,0,0,0,14,20.18134798,984.6483154,71.51872497,225.2881165,0.988533318
2011,11,19,3,30,0,0,0,14,19.68847466,984.7275391,73.67602982,220.4924927,1.04479599
2011,11,19,4,30,0,0,0,14,19.25424653,984.8452148,73.34791897,212.9074707,1.084101319
2011,11,19,5,30,0,0,0,14,18.82426843,985.1765137,75.29285468,202.8387146,1.153773427
2011,11,19,6,30,0,0,0,14,18.46601619,985.7946777,76.15159172,193.6615601,1.235494256
2011,11,19,7,30,41,30,44,16,19.9027581,986.5762329,80.12239786,187.3123169,1.312262058
2011,11,19,8,30,123,382,237,14,22.06461847,987.2349243,63.61065473,184.5917664,1.238900065
2011,11,19,9,30,170,551,428,16,24.60485249,987.6418457,60.39853102,188.5352631,1.026720285
2011,11,19,10,30,197,642,581,16,28.42376995,987.4938965,46.94843174,232.4887543,0.85280478
2011,11,19,11,30,211,687,676,15,30.39423407,987.0670776,41.81133896,260.9515991,0.962372124
2011,11,19,12,30,215,698,703,15,31.00900986,986.1099243,40.21297013,273.7268677,1.13040328
2011,11,19,13,30,208,678,659,15,31.02944379,985.5388794,39.81483895,282.3146362,1.255240083
2011,11,19,14,30,191,623,548,15,30.5494279,985.0337524,40.34057004,292.7056274,1.363255143
2011,11,19,15,30,160,517,384,16,29.56923249,984.9533081,44.20414276,303.2304688,1.405723333
2011,11,19,16,30,119,243,181,17,27.31152795,984.9411011,53.74340589,316.234436,1.347777247
2011,11,19,17,30,3,0,3,17,25.56112295,985.2981567,61.49840096,330.6834717,1.288056493
2011,11,19,18,30,0,0,0,16,24.89397947,985.6756592,60.94259323,348.5108032,1.27074945
2011,11,19,19,30,0,0,0,17,24.24585091,986.1987915,64.57814389,5.494499207,1.357620478
2011,11,19,20,30,0,0,0,15,23.58959682,986.7421875,61.88364733,19.47135162,1.415765762
2011,11,19,21,30,0,0,0,16,22.90622885,987.0650635,65.52919789,32.64690399,1.434979081
2011,11,19,22,30,0,0,0,15,22.24583761,987.2139893,64.21687381,45.22068787,1.412979007
2011,11,19,23,30,0,0,0,15,21.58657793,986.9073486,68.40008725,57.68725204,1.337049842
2011,11,20,0,30,0,0,0,14,20.97460757,986.713562,68.15715604,70.0528183,1.199616671
2011,11,20,1,30,0,0,0,15,20.40696915,986.626709,72.4738623,81.7313385,1.04283154
2011,11,20,2,30,0,0,0,14,19.8788611,986.2791748,72.38974964,94.09676361,0.927843928
2011,11,20,3,30,0,0,0,14,19.41687303,986.364563,75.40286744,104.3474808,0.837378025
2011,11,20,4,30,0,0,0,14,18.97184615,986.5611572,75.90646701,109.2750092,0.762017071
2011,11,20,5,30,0,0,0,14,18.57912942,987.0488892,77.51709725,111.0473557,0.750879109
2011,11,20,6,30,0,0,0,14,18.23260734,987.6706543,78.01677422,115.6249924,0.808673918
2011,11,20,7,30,39,25,42,18,19.73147847,988.416687,89.95144975,124.712204,0.890107393
2011,11,20,8,30,122,382,235,14,21.80624481,989.2858276,64.95671948,132.0996399,0.895662427
2011,11,20,9,30,170,550,427,16,24.53416164,989.7280273,59.91481994,140.7491455,0.753430605
2011,11,20,10,30,195,640,576,16,28.13648594,989.7076416,47.99641391,142.5660706,0.336661637
2011,11,20,11,30,207,689,672,15,30.38482976,988.7918701,39.70609396,78.49976349,0.118661173
2011,11,20,12,30,215,700,703,14,31.05594623,988.0452881,37.74381599,24.40286255,0.188679963
2011,11,20,13,30,207,676,654,14,31.06906435,987.3949585,37.31212332,14.69135284,0.379683167
2011,11,20,14,30,190,623,546,14,30.49506864,986.4841919,38.29379369,14.88318634,0.710811794
2011,11,20,15,30,160,518,384,15,29.36339207,986.4404297,41.90347087,17.78222656,1.133205891
2011,11,20,16,30,118,238,179,15,27.57243939,986.487793,47.13151568,20.51158142,1.574610591
2011,11,20,17,30,3,0,3,15,25.34045208,986.9314575,55.27320814,26.56502151,1.993082881
2011,11,20,18,30,0,0,0,15,24.44875413,987.4884033,55.96524632,34.50044632,2.341477394
2011,11,20,19,30,0,0,0,14,23.65872974,988.2179565,56.64683532,42.81873322,2.584513426
2011,11,20,20,30,0,0,0,14,22.86807339,988.4992065,58.28795734,52.13541794,2.594295025
2011,11,20,21,30,0,0,0,14,22.06982192,988.7757568,60.35868457,62.59021759,2.529681683
2011,11,20,22,30,0,0,0,13,21.31269105,988.7821655,62.32631399,73.12666321,2.483027458
2011,11,20,23,30,0,0,0,13,20.61448012,988.5184326,64.20307715,83.14142609,2.411502123
2011,11,21,0,30,0,0,0,13,19.96097685,988.3267212,66.28644999,92.45681,2.306236267
2011,11,21,1,30,0,0,0,13,19.40088789,988.213501,68.27445401,100.2026367,2.168071747
2011,11,21,2,30,0,0,0,13,18.91376494,988.0286255,70.20138601,102.5858612,2.046836615
2011,11,21,3,30,0,0,0,13,18.48671201,988.0098267,71.68271749,100.8346252,1.959605575
2011,11,21,4,30,0,0,0,13,18.09935404,988.1342163,72.78600134,97.9143219,1.943959117
2011,11,21,5,30,0,0,0,12,17.73815205,988.3041382,73.39119421,95.58205414,2.02188611
2011,11,21,6,30,0,0,0,12,17.44262299,988.9783325,73.73417377,95.63056946,2.172656775
2011,11,21,7,30,37,20,39,13,18.89859882,989.3580933,73.12508869,98.60231018,2.301423073
2011,11,21,8,30,132,326,228,14,21.26505265,989.8466797,63.96421955,103.1060562,2.122180223
2011,11,21,9,30,174,524,417,15,23.80601797,989.9577026,59.7096044,106.7618561,1.654289961
2011,11,21,10,30,195,635,572,16,27.10632815,989.6615601,53.55411223,100.8201447,1.294051051
2011,11,21,11,30,209,684,668,15,29.91420779,989.0653076,41.96527251,83.09031677,1.347764611
2011,11,21,12,30,214,699,700,15,30.81350308,988.2573242,39.79596849,67.29949951,1.296439648
2011,11,21,13,30,209,670,650,15,30.90909563,987.3624878,39.00156054,50.41576385,1.41017282
2011,11,21,14,30,191,623,545,15,30.4228996,987.0583496,39.42167238,37.11000824,1.662169099
2011,11,21,15,30,173,485,382,15,29.41853789,986.7573242,43.18452397,31.32598495,1.916229129
2011,11,21,16,30,118,233,177,17,27.63993174,986.7688599,53.1953107,31.7725296,2.176485538
2011,11,21,17,30,3,0,3,15,25.25889404,987.0472412,56.39542072,37.38449478,2.467380762
2011,11,21,18,30,0,0,0,15,24.29088289,987.5880737,57.09542015,44.05740356,2.707235336
2011,11,21,19,30,0,0,0,14,23.48176641,988.2058105,57.9605799,50.79593658,2.830326319
2011,11,21,20,30,0,0,0,14,22.65402788,988.5357056,59.70427957,58.18179321,2.846478224
2011,11,21,21,30,0,0,0,14,21.81383716,988.8629761,61.90659626,66.03246307,2.835936069
2011,11,21,22,30,0,0,0,13,21.00992943,988.5452271,64.19753547,74.95888519,2.810920715
2011,11,21,23,30,0,0,0,13,20.25534203,988.0265503,66.56336537,84.32261658,2.770537376
2011,11,22,0,30,0,0,0,13,19.53979712,987.6032715,68.98244569,94.1187973,2.721464157
2011,11,22,1,30,0,0,0,13,18.86967469,987.2973022,71.32849125,103.8877716,2.678603888
2011,11,22,2,30,0,0,0,13,18.28593461,987.142334,73.44788194,110.9153137,2.535829306
2011,11,22,3,30,0,0,0,13,17.78815092,987.2481689,75.47612724,115.973526,2.338158846
2011,11,22,4,30,0,0,0,13,17.35676449,987.6420898,77.3839482,119.3565903,2.151536703
2011,11,22,5,30,0,0,0,13,16.98059336,988.1098022,78.80568461,121.3214111,2.034721613
2011,11,22,6,30,0,0,0,13,16.68538295,988.6993408,79.94556285,122.0118561,2.006075859
2011,11,22,7,30,35,16,37,14,18.17955245,989.2174072,79.31115234,121.5589752,2.028040171
2011,11,22,8,30,131,319,224,14,20.59535035,989.5696411,68.97017499,125.4249725,1.916595697
2011,11,22,9,30,174,518,413,15,23.38704678,989.6479492,63.17650481,131.1465912,1.560956717
2011,11,22,10,30,195,630,567,16,27.28700637,989.3766479,50.54403823,129.2034454,1.328197837
2011,11,22,11,30,209,680,663,15,29.82174803,988.5447388,41.47964778,120.89328,1.040971756
2011,11,22,12,30,214,695,694,15,30.71758211,987.3775024,39.29552013,106.3204117,0.684021413
2011,11,22,13,30,207,675,650,15,30.85598992,986.3568726,38.36568422,73.98436737,0.535539329
2011,11,22,14,30,192,613,539,14,30.32710413,985.5915527,38.95571045,46.54188538,0.717767835
2011,11,22,15,30,159,513,378,15,29.12926683,985.3197632,42.90483481,39.06977463,1.049141884
2011,11,22,16,30,117,230,175,16,27.23273248,985.5667725,52.7005175,42.29059219,1.423368216
2011,11,22,17,30,3,0,3,15,25.01674065,985.6833496,57.20793571,51.47810364,1.787730217
2011,11,22,18,30,0,0,0,15,24.10173831,986.4816284,57.90917539,61.42337036,2.129326105
2011,11,22,19,30,0,0,0,14,23.34824607,987.237793,58.60860482,70.63858032,2.351626158
2011,11,22,20,30,0,0,0,14,22.59135286,987.7348022,60.04304226,80.01737976,2.372698069
2011,11,22,21,30,0,0,0,14,21.83433849,987.7330933,61.65258178,90.50029755,2.386794806
2011,11,22,22,30,0,0,0,13,21.08389248,987.8103638,63.16374212,100.7847137,2.483447313
2011,11,22,23,30,0,0,0,13,20.34017985,987.3030396,64.52427077,109.6955032,2.606205702
2011,11,23,0,30,0,0,0,13,19.64585983,986.9359131,65.69060368,117.8769073,2.698200464
2011,11,23,1,30,0,0,0,12,18.98214186,986.6900024,66.72522673,124.6407852,2.791660309
2011,11,23,2,30,0,0,0,12,18.38824811,986.4796753,67.54369399,127.1556854,2.844788313
2011,11,23,3,30,0,0,0,11,17.86569395,986.1752319,68.26196716,127.6504135,2.90204978
2011,11,23,4,30,0,0,0,11,17.37477134,986.1646118,69.33822183,128.0207062,3.001951456
2011,11,23,5,30,0,0,0,11,16.94387771,986.6077271,70.43808534,128.3068542,3.153478146
2011,11,23,6,30,0,0,0,11,16.58409809,987.187561,71.62635067,128.3746643,3.298835039
2011,11,23,7,30,32,12,34,12,17.69937243,987.7262573,70.43161645,128.7141724,3.310181856
2011,11,23,8,30,131,313,221,12,19.9500738,988.4299927,63.89516261,129.7988739,2.748655796
2011,11,23,9,30,174,514,409,14,22.88938864,988.8609009,59.67594107,130.4486542,2.117130995
2011,11,23,10,30,195,627,563,14,26.57621844,988.8886719,48.47994611,132.4093933,2.101413727
2011,11,23,11,30,209,676,659,13,28.93484517,988.1688843,39.66694906,131.8404999,1.934866667
2011,11,23,12,30,212,692,688,13,29.82269842,987.1395874,37.80128411,128.6762848,1.444167614
2011,11,23,13,30,207,673,647,13,29.97583736,986.2927246,37.64829189,119.7743073,1.014874101
2011,11,23,14,30,190,618,539,13,29.41342582,985.6608276,38.39224394,97.84950256,0.904190183
2011,11,23,15,30,159,511,377,13,28.19181758,985.427063,41.69105622,79.58692169,1.120172381
2011,11,23,16,30,110,285,181,15,26.3814193,985.4835815,51.06236578,68.83078003,1.523241997
2011,11,23,17,30,3,0,3,14,23.91093803,985.8769531,56.91002023,68.0579071,2.083332777
2011,11,23,18,30,0,0,0,14,23.12228882,986.6644287,56.56413725,71.46832275,2.648400068
2011,11,23,19,30,0,0,0,13,22.30098351,987.2145996,56.95829986,76.19797516,3.098655224
2011,11,23,20,30,0,0,0,12,21.49828009,987.3345337,58.09937778,80.81933594,3.368752718
2011,11,23,21,30,0,0,0,12,20.70360987,987.3476563,59.78235501,85.34941864,3.574580193
2011,11,23,22,30,0,0,0,12,19.92834075,986.8687134,61.8079615,89.85626984,3.742888689
2011,11,23,23,30,0,0,0,12,19.17214044,986.4995117,64.15374754,94.07727814,3.82412529
2011,11,24,0,30,0,0,0,12,18.45042682,986.0387573,67.01829042,98.26342773,3.820591211
2011,11,24,1,30,0,0,0,12,17.77083403,985.6098022,70.08298408,102.3794479,3.738576651
2011,11,24,2,30,0,0,0,12,17.1571652,985.4888916,73.40412661,105.6811447,3.572667837
2011,11,24,3,30,0,0,0,12,16.65615675,985.6921387,76.72096098,108.0946198,3.394143105
2011,11,24,4,30,0,0,0,12,16.27598409,986.1328125,79.58424936,109.8038254,3.255051374
2011,11,24,5,30,0,0,0,12,16.00474063,986.9208374,81.86786614,111.0229187,3.231920004
2011,11,24,6,30,0,0,0,13,15.85694194,987.8034668,83.82271618,112.1347046,3.327902317
2011,11,24,7,30,34,21,36,13,17.0228676,988.6184082,81.83447698,113.2932739,3.384101868
2011,11,24,8,30,122,335,217,14,19.49595939,988.8224487,74.41602527,115.7384186,3.081818342
2011,11,24,9,30,179,485,400,16,22.86277558,988.9765625,66.98182103,119.1441956,3.006546736
2011,11,24,10,30,208,591,553,17,26.50021741,988.34021,56.52232503,126.7140503,3.277265549
2011,11,24,11,30,207,668,649,17,28.48315877,987.6170654,50.70877081,136.4430695,3.153602362
2011,11,24,12,30,210,678,675,17,29.5235485,986.5484009,47.98820823,145.4184418,2.768682718
2011,11,24,13,30,204,657,632,17,29.89121058,985.5570068,47.23217128,152.6034393,2.304273129
2011,11,24,14,30,187,600,525,17,29.67621421,985.0644531,48.04668461,154.6716461,1.592241287
2011,11,24,15,30,156,493,365,17,28.71523011,984.7975464,50.57746343,142.574295,0.886030018
2011,11,24,16,30,102,301,177,18,26.45989543,984.6883545,59.90871644,71.00888824,0.754283786
2011,11,24,17,30,3,0,3,17,25.25464619,985.0450439,61.8630395,41.9299469,1.728036284
2011,11,24,18,30,0,0,0,17,24.59666834,985.5623169,65.29696567,41.76719284,2.694068193
2011,11,24,19,30,0,0,0,17,23.88164492,986.2205811,66.55807006,45.18542099,3.262872696
2011,11,24,20,30,0,0,0,17,23.09603193,986.8022461,69.56566022,53.88006973,3.430027485
2011,11,24,21,30,0,0,0,17,22.21526333,986.7412109,73.19977546,63.97827148,3.524009705
2011,11,24,22,30,0,0,0,17,21.32804112,986.7001953,76.79133876,73.5647583,3.6169765
2011,11,24,23,30,0,0,0,16,20.58588742,986.5651855,79.83905861,82.08468628,3.678462744
2011,11,25,0,30,0,0,0,16,19.92277607,986.272583,82.80330257,89.94634247,3.694484949
2011,11,25,1,30,0,0,0,16,19.33538015,985.9216309,85.3655631,96.94651031,3.678154945
2011,11,25,2,30,0,0,0,16,18.7951363,985.7489624,87.65397556,101.2681503,3.452696085
2011,11,25,3,30,0,0,0,16,18.34868922,985.7316895,89.36929271,103.6775894,3.19442749
2011,11,25,4,30,0,0,0,16,18.02840573,986.1148071,90.30555118,104.948204,2.998356342
2011,11,25,5,30,0,0,0,16,17.7705151,986.9091187,90.92218264,105.9417114,2.870700359
2011,11,25,6,30,0,0,0,16,17.55711226,987.5715332,91.52106525,107.3234253,2.822765112
2011,11,25,7,30,29,3,30,16,18.4535127,988.0631714,88.78655356,108.7085495,2.698373795
2011,11,25,8,30,122,303,208,17,20.67638958,988.4384155,81.05770272,109.6107483,2.454411983
2011,11,25,9,30,179,465,389,18,23.9818613,988.2646484,70.44562203,110.048912,2.498355865
2011,11,25,10,30,214,565,542,17,27.1550504,987.5442505,56.23692508,110.4215927,2.820690155
2011,11,25,11,30,205,656,637,17,28.87288642,986.4662476,50.63441019,109.1618729,2.51933217
2011,11,25,12,30,209,669,665,17,29.83326539,985.0720825,48.29735845,105.22892,2.002486944
2011,11,25,13,30,203,650,624,17,30.0856931,984.0614014,47.7474319,95.78855133,1.579831004
2011,11,25,14,30,186,595,519,17,29.68455444,983.7201538,48.48624496,80.46430969,1.413588285
2011,11,25,15,30,0,0,0,17,28.64859348,983.4712524,50.72671185,67.54036713,1.563001037
2011,11,25,16,30,102,298,175,18,27.09415666,983.5523071,59.27707244,59.02657318,1.981419921
2011,11,25,17,30,3,0,3,18,25.06430651,983.9707642,65.21125656,58.40209961,2.526933193
2011,11,25,18,30,0,0,0,17,24.20415665,984.3612061,66.77033831,62.77986145,2.98533988
2011,11,25,19,30,0,0,0,17,23.48487976,984.9845581,68.25067352,68.46347046,3.264390945
2011,11,25,20,30,0,0,0,17,22.73989565,985.1922607,70.17347261,74.2689743,3.358331203
2011,11,25,21,30,0,0,0,16,21.99385377,985.460144,72.4265118,80.36066437,3.358493328
2011,11,25,22,30,0,0,0,16,21.26362151,985.1830444,74.73061255,86.40789795,3.322911263
2011,11,25,23,30,0,0,0,16,20.579702,984.888855,76.88384654,91.81403351,3.278023481
2011,11,26,0,30,0,0,0,16,19.92129519,984.6976318,78.98300162,96.80869293,3.216655493
2011,11,26,1,30,0,0,0,15,19.40906201,984.2745972,80.37210254,101.2767792,3.148188591
2011,11,26,2,30,0,0,0,15,18.93744546,983.8711548,81.66627031,104.8851013,2.989574671
2011,11,26,3,30,0,0,0,15,18.53177841,983.8658447,83.34279991,107.2575607,2.86299324
2011,11,26,4,30,0,0,0,15,18.10926158,984.0177002,84.57832472,108.1038361,2.765621901
2011,11,26,5,30,0,0,0,15,17.66263712,984.4460449,85.62827943,107.6191711,2.763667107
2011,11,26,6,30,0,0,0,15,17.34040869,985.1637573,86.40564204,106.1173248,2.800945997
2011,11,26,7,30,31,12,32,15,18.23401364,985.9020996,83.44661872,104.7960663,2.721173763
2011,11,26,8,30,113,339,207,15,20.57142136,986.1858521,74.88432029,104.9361725,2.192253113
2011,11,26,9,30,179,473,391,17,23.86202445,986.6520386,67.00081124,106.991806,1.725794792
2011,11,26,10,30,190,608,541,16,27.37652722,986.3109131,52.63625129,123.4934082,1.830052376
2011,11,26,11,30,204,655,635,17,29.28567504,985.1717529,47.66758427,142.0181885,1.577257514
2011,11,26,12,30,209,669,664,17,30.20193987,984.0255127,45.84136004,162.1071472,1.362023115
2011,11,26,13,30,203,651,624,17,30.46251386,983.204834,45.25532896,182.5141907,1.186451316
2011,11,26,14,30,186,597,520,17,30.08333735,982.5814819,46.0893798,196.5961609,0.769335866
2011,11,26,15,30,155,492,363,17,28.97415179,982.5114136,49.12845948,226.7523041,0.190391377
2011,11,26,16,30,108,274,176,19,26.00833971,982.8046875,66.03466356,5.506828308,0.522622943
2011,11,26,17,30,3,0,3,18,24.51436275,983.1273193,69.08264545,16.78839111,1.336807251
2011,11,26,18,30,0,0,0,16,24.24199316,983.800293,63.43575342,26.11507416,2.101401091
2011,11,26,19,30,0,0,0,16,23.63790782,984.3834839,65.80530626,35.39492416,2.559681177
2011,11,26,20,30,0,0,0,16,23.03515231,984.4758301,67.45499915,46.6944809,2.63681674
2011,11,26,21,30,0,0,0,16,22.43591126,984.4883423,69.29931214,60.09020233,2.549522638
2011,11,26,22,30,0,0,0,16,21.8189966,984.6281128,71.37670531,73.42055511,2.460864544
2011,11,26,23,30,0,0,0,16,21.17862051,984.2625732,73.59063362,83.77328491,2.411929369
2011,11,27,0,30,0,0,0,16,20.53539802,983.9589844,75.89765851,92.19480896,2.451015949
2011,11,27,1,30,0,0,0,16,19.94221235,983.7854614,78.04898827,100.0287704,2.575764656
2011,11,27,2,30,0,0,0,15,19.36222787,983.4684448,80.40321691,101.6496277,2.6057868
2011,11,27,3,30,0,0,0,15,18.83750455,983.2407837,82.55155642,99.0583725,2.598430395
2011,11,27,4,30,0,0,0,15,18.36772337,983.4465332,84.61946891,95.20709229,2.596062422
2011,11,27,5,30,0,0,0,15,17.97405696,984.1797485,86.26681831,91.50169373,2.617043018
2011,11,27,6,30,0,0,0,15,17.64345987,985.140686,87.72137721,88.49132538,2.643490791
2011,11,27,7,30,28,8,29,16,18.54675242,985.9746704,85.24732117,86.63991547,2.554654121
2011,11,27,8,30,112,337,205,16,20.80908598,986.6630859,76.68543142,91.14125061,2.130542517
2011,11,27,9,30,173,479,387,17,24.23900374,986.8857422,64.67790572,99.16376495,2.007184982
2011,11,27,10,30,189,607,538,17,27.51704093,986.5712891,54.17725078,108.3220444,1.858093619
2011,11,27,11,30,204,655,633,17,29.34601039,985.5821533,50.47258099,117.5873947,1.374194741
2011,11,27,12,30,208,669,662,18,30.30064022,984.5594482,48.95099856,125.8915405,0.914348543
2011,11,27,13,30,203,651,622,18,30.50155959,983.4224243,48.42100889,128.7727356,0.602454901
2011,11,27,14,30,186,597,518,18,30.00623378,982.5895996,49.26720383,113.2763824,0.347193271
2011,11,27,15,30,206,245,309,17,28.89957685,982.1923218,51.72150846,52.12245941,0.347937077
2011,11,27,16,30,108,271,175,18,27.32273547,982.3775024,59.53994649,25.06790161,0.832411587
2011,11,27,17,30,3,0,3,18,25.25438178,982.4190674,66.93626533,23.50922394,1.446655035
2011,11,27,18,30,0,0,0,18,24.71291666,983.0270996,68.93185184,25.50848389,2.092424154
2011,11,27,19,30,0,0,0,18,24.12790614,983.501709,69.80422429,27.25517273,2.510140419
2011,11,27,20,30,0,0,0,18,23.55331887,984.0182495,71.36239611,29.10652924,2.668775797
2011,11,27,21,30,0,0,0,18,22.95119586,984.2376099,73.74506893,33.8561058,2.609183788
2011,11,27,22,30,0,0,0,17,22.34883831,984.159668,76.01148742,40.15992737,2.420687675
2011,11,27,23,30,0,0,0,17,21.74922505,984.1241455,78.43913047,45.92726898,2.218765497
2011,11,28,0,30,0,0,0,17,21.24265709,983.8913574,80.36974118,51.89956665,2.07251215
2011,11,28,1,30,0,0,0,17,20.70349895,983.6712036,82.4224328,58.72888947,2.004695654
2011,11,28,2,30,0,0,0,17,20.14111056,983.2601318,84.73854846,61.82428741,1.978996158
2011,11,28,3,30,0,0,0,17,19.58024294,982.8762817,87.54292851,60.70705795,1.972289085
2011,11,28,4,30,0,0,0,17,19.07717189,982.8394165,89.93292669,54.80638504,1.996774197
2011,11,28,5,30,0,0,0,17,18.6465601,983.5785522,91.70598688,46.82546997,2.081551313
2011,11,28,6,30,0,0,0,17,18.25894517,984.5827026,92.93630769,41.26125336,2.183168411
2011,11,28,7,30,26,52,30,17,19.1999058,985.5795898,89.37729032,37.33821487,2.199280977
2011,11,28,8,30,118,312,203,17,21.29075774,986.416748,80.04566815,37.20572662,1.926083446
2011,11,28,9,30,162,516,390,17,24.46537157,986.6654663,66.45948636,31.86102676,2.100209713
2011,11,28,10,30,190,614,542,17,26.99988039,986.6334229,56.92367191,27.00027466,2.139897346
2011,11,28,11,30,205,664,638,17,28.4475064,986.0923462,51.87454701,22.58560181,1.897998571
2011,11,28,12,30,210,678,668,17,29.12920647,985.0546875,48.96599949,16.38198853,1.790269494
2011,11,28,13,30,204,660,628,16,29.17089848,983.8920898,47.4859984,11.46578217,1.838517427
2011,11,28,14,30,187,605,524,16,28.63757979,983.578125,47.43114398,7.117492676,1.967765331
2011,11,28,15,30,156,499,365,15,27.48881294,983.3557739,49.0571382,5.745628357,2.197086096
2011,11,28,16,30,108,269,174,16,25.73244127,983.1661377,56.16913383,3.980400085,2.509373665
2011,11,28,17,30,3,0,3,16,23.58259214,983.614502,63.1352685,4.109771729,2.910610676
2011,11,28,18,30,0,0,0,15,22.56308732,984.239502,64.20933738,7.536048889,3.287965059
2011,11,28,19,30,0,0,0,14,21.62919297,985.0709839,64.65736794,11.57671356,3.491520882
2011,11,28,20,30,0,0,0,13,20.65256309,985.5606079,65.40310168,17.89955139,3.578961849
2011,11,28,21,30,0,0,0,13,19.7058593,985.7207642,66.27401301,25.0870285,3.626321793
2011,11,28,22,30,0,0,0,12,18.82452567,985.5289917,67.05797861,32.41466141,3.648536682
2011,11,28,23,30,0,0,0,12,18.10496879,984.9810791,68.06754516,39.09392929,3.608587742
2011,11,29,0,30,0,0,0,11,17.47897598,984.7345581,69.26203271,45.14374542,3.493744612
2011,11,29,1,30,0,0,0,11,16.95242037,984.6170654,70.390585,51.03943253,3.410367727
2011,11,29,2,30,0,0,0,11,16.57701741,984.6351318,71.21983066,54.29987335,3.257356167
2011,11,29,3,30,0,0,0,11,16.27263035,984.4778442,71.5697789,55.74584961,3.075530529
2011,11,29,4,30,0,0,0,10,15.91933101,984.4783936,72.01508737,56.76839066,2.920777082
2011,11,29,5,30,0,0,0,10,15.52353357,985.0123901,72.41425572,57.86674118,2.830037594
2011,11,29,6,30,0,0,0,10,15.05809646,985.6418457,72.98871837,58.74706268,2.758714437
2011,11,29,7,30,25,0,25,10,15.97857432,986.1152954,70.38772436,58.84261322,2.644230843
2011,11,29,8,30,117,326,205,10,18.16991111,986.7809448,60.2488793,58.8211441,2.219972849
2011,11,29,9,30,168,507,391,11,21.16356273,987.1778564,54.7657294,52.86079407,1.836228251
2011,11,29,10,30,196,602,539,11,24.59000352,987.508667,43.42511197,40.37312698,1.976593375
2011,11,29,11,30,212,653,636,10,26.3957363,986.9139404,36.49277173,31.04257965,2.060965061
2011,11,29,12,30,207,693,674,9,27.16813356,986.1143799,33.79773799,23.11743164,2.069411993
2011,11,29,13,30,204,667,632,9,27.29689449,985.4185181,32.00325136,18.54173279,2.168930054
2011,11,29,14,30,192,608,529,8,26.81905158,984.6687012,31.36362006,18.59365845,2.340490103
2011,11,29,15,30,194,411,366,8,25.62301063,984.5497437,33.90751394,22.13788605,2.535471439
2011,11,29,16,30,111,107,137,10,23.83980741,984.4588013,43.13120485,27.92749405,2.782374144
2011,11,29,17,30,3,0,3,10,21.89849959,984.4433594,48.28621347,35.39694977,3.128053188
2011,11,29,18,30,0,0,0,10,21.10253335,985.1619263,49.53794582,42.54508972,3.35701108
2011,11,29,19,30,0,0,0,9,20.40392755,985.9962769,50.59851802,48.64787292,3.424203157
2011,11,29,20,30,0,0,0,9,19.72737009,986.2124634,52.66042892,54.91416931,3.342784882
2011,11,29,21,30,0,0,0,9,18.96215171,986.3433228,55.78301614,60.45910645,3.132276297
2011,11,29,22,30,0,0,0,10,18.1050528,986.4738159,59.21611285,65.01107788,2.903924704
2011,11,29,23,30,0,0,0,9,17.33220512,985.9001465,61.20950032,68.89774323,2.730148554
2011,11,30,0,30,0,0,0,9,16.73795669,985.336792,62.73527492,72.66183472,2.653151751
2011,11,30,1,30,0,0,0,9,16.20678889,984.4099121,63.81427429,75.9956131,2.647259474
2011,11,30,2,30,0,0,0,9,15.76862815,984.2520142,65.09737606,76.90133667,2.498210669
2011,11,30,3,30,0,0,0,9,15.41711166,984.0346069,65.95841897,76.63430023,2.369318485
2011,11,30,4,30,0,0,0,8,15.10485127,984.3477783,66.48296132,78.75831604,2.293064356
2011,11,30,5,30,0,0,0,8,14.86638239,985.0635986,66.70961192,83.71975708,2.235080004
2011,11,30,6,30,0,0,0,8,14.6866761,985.8016968,66.89782035,90.4093399,2.157588959
2011,11,30,7,30,23,0,23,9,16.08588883,986.6223755,66.5014817,97.8846283,2.02806735
2011,11,30,8,30,110,329,198,8,18.36586815,987.1776123,53.81429371,103.4861832,1.866039872
2011,11,30,9,30,159,507,381,9,21.15660501,987.4425049,48.66926732,105.2130737,1.539376497
2011,11,30,10,30,188,603,530,10,24.83404091,987.0180054,39.36623283,98.11952209,1.266945601
2011,11,30,11,30,203,651,624,9,27.225952,986.2157593,32.40612079,88.58727264,1.007468939
2011,11,30,12,30,207,663,653,9,28.22825955,985.3746948,30.47286308,71.63459778,0.820880592
2011,11,30,13,30,201,644,613,9,28.43108803,984.3909302,29.97901189,49.35658646,0.895562589
2011,11,30,14,30,184,588,510,9,27.93857819,983.7528687,30.5136578,28.94727707,1.259890914
2011,11,30,15,30,153,483,355,9,26.87505825,983.5913696,33.40875867,20.85083008,1.808242798
